"id","conversation_id","full_text","url","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","hashtags/11","hashtags/12","hashtags/13","hashtags/14","hashtags/15","hashtags/16","hashtags/17","hashtags/18","hashtags/19","hashtags/20","hashtags/21","hashtags/22","hashtags/23","hashtags/24","hashtags/25","hashtags/26","view_count","favorite_count","retweet_count","reply_count","created_at"
"1645829865739022338","1645829865739022338","Sorry for rambling but I needed to vent…
#Dachshund #dog #animal #puppydog https://t.co/qu2IGzycvf","https://twitter.com/Heave1Dachshund/status/1645829865739022338","Dachshund","dog","animal","puppydog",,,,,,,,,,,,,,,,,,,,,,,,"274","33","1","0","2023-04-11T16:43:12.000Z"
"1645108141787586562","1645108141787586562","follow me 👉 @dachshundklub fore more!

Credit :@

(No copyright intended)
 ___________________
📷: No copyright infringement intended. All credit to the creators. DM for removal.
_________________________
#Dachshund #Dachshunds #dachshundlife #dog https://t.co/GpqyMeAWRs","https://twitter.com/dachshundklub/status/1645108141787586562","Dachshund","Dachshunds","dachshundlife","dog",,,,,,,,,,,,,,,,,,,,,,,,"919","102","4","0","2023-04-09T16:55:20.000Z"
"1648245475567448064","1648245475567448064","We have been nominated for a £5000 special prize draw, the nominations are from 17th until 21st April, so we need more nominations to stand a chance of being drawn. Please would you all be kind enough to nominate our rescue ...https://t.co/dCiFa7CSTd
#mhhsbd 
#dogs
#rehomehour ❤","https://twitter.com/EGLR1/status/1648245475567448064","mhhsbd","dogs","rehomehour",,,,,,,,,,,,,,,,,,,,,,,,,"424","9","9","1","2023-04-18T08:41:58.000Z"
"1648025107908919296","1648025107908919296","Yay! My @LordAethelstan @GamerSupps cup came in. If only I could get Bradley to break his habit so I could actually use it. This is getting out of hand. #Vtuber #gamersupps #dogs #DARE #NAMeetings #streaming #help https://t.co/chYs0JXeCh","https://twitter.com/AvardVTuber/status/1648025107908919296","Vtuber","gamersupps","dogs","DARE","NAMeetings","streaming","help",,,,,,,,,,,,,,,,,,,,,"5445","54","1","1","2023-04-17T18:06:19.000Z"
"1647892402554777602","1647892402554777602","It's that time of the week again folks, join #TeamZay this evening from 8.30 to 9.30pm for #k9hour 
Tweeting all things #dogs ❤ @SasskiaX @AdoptionsUk @DNVSaveanimals @OakwoodRescue @ShelterAkira @spanishstray @LurcherSOS @lasthopeanimale @SCD_Rescue @epsomcanine @FigPet @CCCGBR https://t.co/GXvjp1SnY7","https://twitter.com/Nightowl400/status/1647892402554777602","TeamZay","k9hour","dogs",,,,,,,,,,,,,,,,,,,,,,,,,"2077","119","52","0","2023-04-17T09:18:59.000Z"
"1647872528185016323","1647872528185016323","Can you help us win £5000 in the #MovementForGood special awards, it's free to nominate and our charity number is 1150928 
Thank you ❤️
#Monday #MondayMorning #dogs #GermanShepherd 
https://t.co/xyvrts1Gc5","https://twitter.com/gsrescueelite/status/1647872528185016323","MovementForGood","Monday","MondayMorning","dogs","GermanShepherd",,,,,,,,,,,,,,,,,,,,,,,"20623","59","79","32","2023-04-17T08:00:01.000Z"
"1646926592315121686","1646926592315121686","“Everything the light touches is our kingdom” Anyone else thinking  this looks like a scene out of The Lion King? 🦁 #beagle #puppy #dog #DogsofTwittter #cute https://t.co/wuDIcGdwuj","https://twitter.com/itslolathebeagl/status/1646926592315121686","beagle","puppy","dog","DogsofTwittter","cute",,,,,,,,,,,,,,,,,,,,,,,"722","20","1","1","2023-04-14T17:21:12.000Z"
"1646214345976848384","1646214345976848384","“He’s got great instincts, very alert and you can’t get anything past him.” #ElonMusk #elonmusktwitter 
@elonmusk on @Twitter CEO #Dog 💞

#NFTComminity #NFT #BTC #ETH #Crypto #trend https://t.co/1xIEWAcIhD","https://twitter.com/AlverNft/status/1646214345976848384","ElonMusk","elonmusktwitter","Dog","NFTComminity","NFT","BTC","ETH","Crypto","trend",,,,,,,,,,,,,,,,,,,"266","10","3","7","2023-04-12T18:10:59.000Z"
"1647236379875721216","1647236379875721216","So cute the puppies and nayun very pretty.❤️
[Update from nayun on her instagram account]
#nayun #MOMOLAND #dogs https://t.co/qcgj7Mu89X","https://twitter.com/AdrianL67509796/status/1647236379875721216","nayun","MOMOLAND","dogs",,,,,,,,,,,,,,,,,,,,,,,,,"455","34","4","0","2023-04-15T13:52:11.000Z"
"1645838050478440448","1645838050478440448","Summer Shara, From @radrangy 
#characterart #characterdesign #cartoon #colourful #dog #summer #nonpack #shara #fanart #radrangy https://t.co/HZ1ptAcB3U","https://twitter.com/captoons02/status/1645838050478440448","characterart","characterdesign","cartoon","colourful","dog","summer","nonpack","shara","fanart","radrangy",,,,,,,,,,,,,,,,,,"1001","22","2","1","2023-04-11T17:15:44.000Z"
"1646154936357355520","1646154936357355520","Smart Dog
#Bulldogs #dogs #Australia #pets https://t.co/YrkoHjFLJz","https://twitter.com/Bulldog_Villa/status/1646154936357355520","Bulldogs","dogs","Australia","pets",,,,,,,,,,,,,,,,,,,,,,,,"721","55","12","0","2023-04-12T14:14:55.000Z"
"1645870582095904771","1645870582095904771","💙ROMEO💙

🌟REDUCED ADOPTION FEE🌟

Romeo was saved from the dog catchers in 2015 &amp; has been at the shelter since then💔

This sweet boy is a little shy, but warms up when he gets to know you. 

Could you offer Romeo a #forever home?🏡

https://t.co/SCX1we37fr

#rehomehour #dogs https://t.co/2wkM8uW1F9","https://twitter.com/DNVSaveanimals/status/1645870582095904771","forever","rehomehour","dogs",,,,,,,,,,,,,,,,,,,,,,,,,"1258","63","85","2","2023-04-11T19:25:00.000Z"
"1645854651189809155","1645854651189809155","Where are our biscuits?? Me and my brother @brody_peanut demand 3 each!!

#beagle #beaglefacts #dogs https://t.co/6hwFGwtnaU","https://twitter.com/helgavonguzzle/status/1645854651189809155","beagle","beaglefacts","dogs",,,,,,,,,,,,,,,,,,,,,,,,,"1097","119","6","4","2023-04-11T18:21:42.000Z"
"1645460855667175429","1645460855667175429","Rate this cuteness? 10-100💛🥰 
#Englishbulldog #dogs #Bulldogs #dogsoftwitter #Puppies https://t.co/EbwmV31aeH","https://twitter.com/Bulldog_Heavens/status/1645460855667175429","Englishbulldog","dogs","Bulldogs","dogsoftwitter","Puppies",,,,,,,,,,,,,,,,,,,,,,,"3201","196","14","2","2023-04-10T16:16:53.000Z"
"1648385249670479873","1648385249670479873","So funny 😂😂
#usa #newyork 
#Frenchbulldog #dog
#dogs #Frenchbulldoglover https://t.co/R4cxhrbzeH","https://twitter.com/F_bulldoglover/status/1648385249670479873","usa","newyork","Frenchbulldog","dog","dogs","Frenchbulldoglover",,,,,,,,,,,,,,,,,,,,,,"66","5","0","0","2023-04-18T17:57:23.000Z"
"1646037299593969664","1646037299593969664","👱🏼‍♀️🎸🐾 My pack of mini-hoonans won me this 🌈 swirly 💩 from a Mr Claw.  Don’t tell my frens I like to cuddle it 😅🤩💁🏼‍♀️💩👍 #tunietuesday #puglife #pugloverscommunity #PugLover #Dogsarefamily #DogsofTwittter #Dolly #DOGE #Dog #dollypugton https://t.co/jzKxU6OlZr","https://twitter.com/dollypugton/status/1646037299593969664","tunietuesday","puglife","pugloverscommunity","PugLover","Dogsarefamily","DogsofTwittter","Dolly","DOGE","Dog","dollypugton",,,,,,,,,,,,,,,,,,"473","51","0","1","2023-04-12T06:27:28.000Z"
"1645471915019239424","1645471915019239424","follow me 👉 @dachshundklub fore more!

Credit :@

(No copyright intended)
 ___________________
📷: No copyright infringement intended. All credit to the creators. DM for removal.
_________________________
#Dachshund #Dachshunds #dachshundlife #dog https://t.co/Osfyp3v0nY","https://twitter.com/dachshundklub/status/1645471915019239424","Dachshund","Dachshunds","dachshundlife","dog",,,,,,,,,,,,,,,,,,,,,,,,"686","77","4","1","2023-04-10T17:00:50.000Z"
"1647654152472756224","1647654152472756224","I can’t find anymore snow so this stone fence will have to do #dogsoftwitter #dogs #rollininthedirt https://t.co/yvXCyVcgeT","https://twitter.com/thedogOpus/status/1647654152472756224","dogsoftwitter","dogs","rollininthedirt",,,,,,,,,,,,,,,,,,,,,,,,,"203","26","1","3","2023-04-16T17:32:16.000Z"
"1645221097732710401","1645221097732710401","Mom &amp; 7 pups dumped at a full shelter. Asked to have them euthanized. 

#52392618
Lab mix
Female &amp; 7 pups 

Possibly death at any time. 

Russell Cnty-Phenix City AL
#rescue #pitbull  #adopt #puppies #dogs #deathrowdogs #deathrow  #codered 
#savingrusselldogs","https://twitter.com/carawil17888192/status/1645221097732710401","rescue","pitbull","adopt","puppies","dogs","deathrowdogs","deathrow","codered","savingrusselldogs",,,,,,,,,,,,,,,,,,,"2229","118","177","21","2023-04-10T00:24:11.000Z"
"1644843763628474370","1644843763628474370","Playing with dad and Lambchop &amp; mom's Moose. Just being silly! #dogs #dogsoftwitter #dogtwitter https://t.co/rpJTe5xGLP","https://twitter.com/Kanethedane10/status/1644843763628474370","dogs","dogsoftwitter","dogtwitter",,,,,,,,,,,,,,,,,,,,,,,,,"1510","138","9","13","2023-04-08T23:24:47.000Z"
"1644831239717937153","1644831239717937153","Rate this cuteness? 10-100💛🥰 

#Englishbulldog #dogs #Bulldogs #dogsoftwitter #Puppies https://t.co/yWnbHt1O6E","https://twitter.com/bulldog_crazy/status/1644831239717937153","Englishbulldog","dogs","Bulldogs","dogsoftwitter","Puppies",,,,,,,,,,,,,,,,,,,,,,,"3938","415","30","12","2023-04-08T22:35:01.000Z"
"1644806994388189185","1644806994388189185","One of my favorites of Sophie and Stella, coming up from the river on a wet day a little over a year ago. They were waiting for me to catch up and still looking down the path. The joy a dog or a couple of well-behaved dogs can give one is immeasurable.😊#Dogsarefamily #dogs https://t.co/gS2pJObX7Y","https://twitter.com/harry_fosters/status/1644806994388189185","Dogsarefamily","dogs",,,,,,,,,,,,,,,,,,,,,,,,,,"4454","377","19","28","2023-04-08T20:58:41.000Z"
"1644771300831907845","1644771300831907845","Hoppy Easter weekend my friends!! #Easter2023 #DogsOnTwitter #dogsoftwitter #bunny #dogs #dogsarefamily #Englishbulldog #bulldog https://t.co/SiCSOtET9m","https://twitter.com/MrTruckBulldog/status/1644771300831907845","Easter2023","DogsOnTwitter","dogsoftwitter","bunny","dogs","dogsarefamily","Englishbulldog","bulldog",,,,,,,,,,,,,,,,,,,,"2798","266","23","15","2023-04-08T18:36:51.000Z"
"1644746830054318080","1644746830054318080","#dogs Happy Easter from Buzz , he’s been waiting 6 months for his forever home, could you make him a happyBunny  ?🐾 https://t.co/BZLIr2JIHm","https://twitter.com/AllDogsMatter/status/1644746830054318080","dogs",,,,,,,,,,,,,,,,,,,,,,,,,,,"5384","89","43","3","2023-04-08T16:59:36.000Z"
"1644601478420615169","1644601478420615169","Good morning Staffy Lovers and a very Happy #EasterWeekend from our adorabull Albert 🥰 He's hoping for a new home from the Easter bunny, let's hope they don't disappoint him 🙏🙏🙏
Read more about Albert at
https://t.co/1GHgiUDOR4 #seniorstaffy #TeamZay #staffiesaturday #dogs ♥️ https://t.co/1JEhKDFC8y","https://twitter.com/SeniorStaffy/status/1644601478420615169","EasterWeekend","seniorstaffy","TeamZay","staffiesaturday","dogs",,,,,,,,,,,,,,,,,,,,,,,"10459","399","302","5","2023-04-08T07:22:02.000Z"
"1646664539935748098","1646664539935748098","Winston had a Great Walk today :)🐶💕

#corgi #corgicommunity #corgicrew #corgilover #dog #happydog https://t.co/yyDsZRhH5h","https://twitter.com/WinstonCorgiDog/status/1646664539935748098","corgi","corgicommunity","corgicrew","corgilover","dog","happydog",,,,,,,,,,,,,,,,,,,,,,"292","38","1","0","2023-04-13T23:59:54.000Z"
"1645837238247493632","1645837238247493632","follow me 👉 @dachshundklub fore more!

Credit :@loulouminidachs

(No copyright intended)
 ___________________
📷: No copyright infringement intended. All credit to the creators. DM for removal.
_________________________
#Dachshund #Dachshunds #dachshundlife #dog https://t.co/1c8O1131Ne","https://twitter.com/dachshundklub/status/1645837238247493632","Dachshund","Dachshunds","dachshundlife","dog",,,,,,,,,,,,,,,,,,,,,,,,"677","97","4","0","2023-04-11T17:12:30.000Z"
"1647182208623312896","1647182208623312896","🐾👱🏼‍♀️🎸🎶 who luvs 🦴’s 🙋🏼‍♀️ #dolly #pug #SaturdayMorning #dog #lab 🤤 https://t.co/PIljXc2Pj9","https://twitter.com/dollypugton/status/1647182208623312896","dolly","pug","SaturdayMorning","dog","lab",,,,,,,,,,,,,,,,,,,,,,,"321","42","0","0","2023-04-15T10:16:56.000Z"
"1646894687108706304","1646894687108706304","Happy FriYAY to everypawdy! #Dog  #dogsarelove #Bichon #FriYAy #DogsOnTwitter #DogsareJoy https://t.co/ZWiWIyQ2Df","https://twitter.com/LittleBearconvo/status/1646894687108706304","Dog","dogsarelove","Bichon","FriYAy","DogsOnTwitter","DogsareJoy",,,,,,,,,,,,,,,,,,,,,,"169","24","0","2","2023-04-14T15:14:25.000Z"
"1646737876024016896","1646737876024016896","🐾👱🏼‍♀️💕good-nite 🌙  night y’all 🖤 u 🦄🎸
#dog #unicorn #pug #dolly #pugfamily #Dogsarefamily #dogsoftwitter #sleep https://t.co/XSL20OPXmQ","https://twitter.com/dollypugton/status/1646737876024016896","dog","unicorn","pug","dolly","pugfamily","Dogsarefamily","dogsoftwitter","sleep",,,,,,,,,,,,,,,,,,,,"502","48","0","1","2023-04-14T04:51:19.000Z"
"1645470166057091091","1645470166057091091","Attention all dog lovers! Buy 2 packs of delicious treats, chews or toppers and get the 3rd at a whopping 50% off! Give your furry friend the best snacks they deserve. Limited time offer, hurry up and shop now! https://t.co/z7BmX2RTSF #doglovers #dog #dogtreats #petsale #Deals https://t.co/BNTGbYYz1H","https://twitter.com/DogLove51/status/1645470166057091091","doglovers","dog","dogtreats","petsale","Deals",,,,,,,,,,,,,,,,,,,,,,,"51","0","1","0","2023-04-10T16:53:53.000Z"
"1648371593821798421","1648371593821798421","Dog Treats – Etta Says Bacon Inch Select 

Pet Supplies
Dog And Puppy https://t.co/4WGoIxCjXT #pups #dogs #shopping #pets #pics","https://twitter.com/pup2dog/status/1648371593821798421","pups","dogs","shopping","pets","pics",,,,,,,,,,,,,,,,,,,,,,,"3","7","0","0","2023-04-18T17:03:07.000Z"
"1648311323506225154","1648311323506225154","Rolo is 20mths old and he is a funny and cheeky boy, Rolo can live with older kids but he does need firm boundaries as he does act the fool 
#dogs #germanshepherd #Essex 
https://t.co/VD2L3a1GXL https://t.co/2egfj2lTnh","https://twitter.com/gsrescueelite/status/1648311323506225154","dogs","germanshepherd","Essex",,,,,,,,,,,,,,,,,,,,,,,,,"1209","70","68","0","2023-04-18T13:03:38.000Z"
"1647721638517940228","1647721638517940228","Complimentary puppy picture. You’re welcome.

Have a great week, everyone!

#dogs #puppies #rescuedogs #mackieandsimon https://t.co/98jsf260wE","https://twitter.com/DohertyMatt/status/1647721638517940228","dogs","puppies","rescuedogs","mackieandsimon",,,,,,,,,,,,,,,,,,,,,,,,"4179","80","1","1","2023-04-16T22:00:26.000Z"
"1647652984292007938","1647652984292007938","Nice weather with some walking around the neighborhood with GSD
#GermanShepherd #dogs #walking https://t.co/B7eF2Gju6R","https://twitter.com/MettiAzizi/status/1647652984292007938","GermanShepherd","dogs","walking",,,,,,,,,,,,,,,,,,,,,,,,,"95","17","0","0","2023-04-16T17:27:38.000Z"
"1647646315889979392","1647646315889979392","#CatsOnTwitter #dogs #Birds
@ABritSeven @KaizenKitten @anne_camozzi @TestamentOfDark @barrymosk @TheNomiGirl @Goalie8993Jones @OnlyrosesVd @Viv_Ka @LadySta48470651
Boops and purrs for all who RT! Just $€£3 buys Furkids a frothy https://t.co/EReiYHAD76
https://t.co/AzUwK4lMJO","https://twitter.com/Mopshell/status/1647646315889979392","CatsOnTwitter","dogs","Birds",,,,,,,,,,,,,,,,,,,,,,,,,"119","7","2","4","2023-04-16T17:01:08.000Z"
"1647617371979513858","1647617371979513858","Crazy dream about squirrels the other day
#corgi #corgilovers #corgis #dogs #dogsoftwitter https://t.co/2KFUzfHbwE","https://twitter.com/usacorgilovers/status/1647617371979513858","corgi","corgilovers","corgis","dogs","dogsoftwitter",,,,,,,,,,,,,,,,,,,,,,,"152","17","0","0","2023-04-16T15:06:07.000Z"
"1647303960301285376","1647303960301285376","Corgi Mario! 🤣😂🎮

Follow Us ➡️ @corgi_station 🧡

🔔Turn On Post Notifications To See More 😍

📝 Comment, Tag &amp; Retweet 🔄

 #CorgiLover #CorgiCrew #Corgipuppies #corgis #DogsOnTwitter #puppies #dogs #dogsarefamily #happydog #doglife #cutedogs https://t.co/zFiKulRYTN","https://twitter.com/corgi_station/status/1647303960301285376","CorgiLover","CorgiCrew","Corgipuppies","corgis","DogsOnTwitter","puppies","dogs","dogsarefamily","happydog","doglife","cutedogs",,,,,,,,,,,,,,,,,"996","87","7","2","2023-04-15T18:20:44.000Z"
"1647253672466759682","1647253672466759682","How cute this corgi 🥰🥰🐕👑
#Corgi #corgilover #CorgiCrew #dogsoftwitter #pets #dogs https://t.co/Ua4Ce9LnB9","https://twitter.com/usacorgilovers/status/1647253672466759682","Corgi","corgilover","CorgiCrew","dogsoftwitter","pets","dogs",,,,,,,,,,,,,,,,,,,,,,"92","10","0","0","2023-04-15T15:00:54.000Z"
"1646986152619184128","1646986152619184128","How cute... Hug me 🐾❤️🐾❤️🐾❤️🐾❤️

:
:
#corgi #corgilover #corgicrew #dogs #animallover https://t.co/tXhoxka7li","https://twitter.com/corgidogslover/status/1646986152619184128","corgi","corgilover","corgicrew","dogs","animallover",,,,,,,,,,,,,,,,,,,,,,,"412","55","2","1","2023-04-14T21:17:52.000Z"
"1646838612271542272","1646838612271542272","I know I am very pretty, now give me biscuits hoofman!

#beagle #dogs #Dogsarefamily #dogsarelove https://t.co/0RS3Q9zdRU","https://twitter.com/helgavonguzzle/status/1646838612271542272","beagle","dogs","Dogsarefamily","dogsarelove",,,,,,,,,,,,,,,,,,,,,,,,"540","67","2","0","2023-04-14T11:31:36.000Z"
"1646226724429111299","1646226724429111299","⚠️ Warning: This Reels may cause cuteness overload!!🤎💜

 Follow Us ➡️ @corgisexpress 🧡

🔔Turn On Post Notifications To See More 😍

📝 Comment, Tag &amp; Retweet 🔄

 #CorgiLover #CorgiCrew #Corgipuppies #corgis #DogsOnTwitter #puppies #dogs  #happydog #doglife #cutedogs https://t.co/yTvirVpjt8","https://twitter.com/corgisexpress/status/1646226724429111299","CorgiLover","CorgiCrew","Corgipuppies","corgis","DogsOnTwitter","puppies","dogs","happydog","doglife","cutedogs",,,,,,,,,,,,,,,,,,"469","50","2","1","2023-04-12T19:00:11.000Z"
"1647629765782675462","1647629765782675462","MIHIKK Orthopedic Dog Bed for Medium, Large Dogs, Egg-Crate Foam Dog Bed with Removable Cover, Pet Bed Machine Washable (35 x 22 x 3 inch, Beige)
SHOP BUY &amp; SAVE
#Orthopedic #Dog #bed
https://t.co/QT9t7DewN7","https://twitter.com/Aplusbrowse/status/1647629765782675462","Orthopedic","Dog","bed",,,,,,,,,,,,,,,,,,,,,,,,,"10","0","1","1","2023-04-16T15:55:22.000Z"
"1645974398321455105","1645974398321455105","I am a bit of an NFT skeptic but my soon to be 14 yr old Aussie (Rusty) approves! 
@DoggerinosNFT 
FYI: I found Rusty over a decade ago dying on a remote wellsite in Mississippi.  He'd been run over, shot, &amp; was riddled/w disease. He's been a cherished family member since. #dogs https://t.co/7QwwJZ5AcK","https://twitter.com/EntropyManaged/status/1645974398321455105","dogs",,,,,,,,,,,,,,,,,,,,,,,,,,,"1172","21","11","1","2023-04-12T02:17:31.000Z"
"1645872597714731010","1645872597714731010","I am the King of all I survey
#NationalPetDay #dogs #dogsoftwitter https://t.co/xz41XfgUIz","https://twitter.com/rexthetvterrier/status/1645872597714731010","NationalPetDay","dogs","dogsoftwitter",,,,,,,,,,,,,,,,,,,,,,,,,"6063","999","51","65","2023-04-11T19:33:00.000Z"
"1645839735821041666","1645839735821041666","He's got a dodgy ticker and his back legs aren't what they used to be, but this little fella keeps on going.

#NationalPetDay #dogs #friend #love https://t.co/zq7v6UyRH5","https://twitter.com/YesterdaysBrit1/status/1645839735821041666","NationalPetDay","dogs","friend","love",,,,,,,,,,,,,,,,,,,,,,,,"6831","151","3","10","2023-04-11T17:22:25.000Z"
"1645164772198076416","1645164772198076416","How cruel humans can be, someone fed poison to this 30days old pups , we rescued them in this midnight from indhiranagar , taken them to Bangalore Pet Hospital, will update more on this with all the reports 

#dogs 
https://t.co/RQABtb0A8S","https://twitter.com/PetsinBangalore/status/1645164772198076416","dogs",,,,,,,,,,,,,,,,,,,,,,,,,,,"529","13","7","1","2023-04-09T20:40:22.000Z"
"1644943113641664512","1644943113641664512","⚠️ATTENTION PLEASE⚠️pls expand tweet to read all. 
🚨This is probably the most important tweet I’ve done to save more poor #dogs !🚨
🐕Link to apply https://t.co/xDuRHeLToa

I know #Texas is a nightmare for the #puppies ,the injured,the seniors,the mamas etc, #NM too, #NYCACC… https://t.co/srXfv89P9H","https://twitter.com/Iza_2021/status/1644943113641664512","dogs","Texas","puppies","NM","NYCACC",,,,,,,,,,,,,,,,,,,,,,,"14355","125","173","7","2023-04-09T05:59:34.000Z"
"1644825682935947266","1644825682935947266","I love #animals … 
.
#dogs #cats #love #FunnyVideos","https://twitter.com/Infantry_bucky/status/1644825682935947266","animals","dogs","cats","love","FunnyVideos",,,,,,,,,,,,,,,,,,,,,,,"1793","71","16","20","2023-04-08T22:12:56.000Z"
"1644810876392701953","1644810876392701953","It's been 3 weeks &amp; my tears need to stop! It's not healthy to morn so much, according to Don. I only break down for 5 min. A day before I go on about my business. He wants me to get another baby for my birthday. I need time. I'm I wrong? #ZSHQ #advice #morning #dogs #BROKEN","https://twitter.com/HeatherDodd6/status/1644810876392701953","ZSHQ","advice","morning","dogs","BROKEN",,,,,,,,,,,,,,,,,,,,,,,"6598","316","11","144","2023-04-08T21:14:06.000Z"
"1643155052100501505","1643155052100501505","River maker 😂 https://t.co/rkrikMkSep","https://twitter.com/cctv_idiots/status/1643155052100501505",,,,,,,,,,,,,,,,,,,,,,,,,,,,"205471","3123","348","30","2023-04-04T07:34:27.000Z"
"1645932670172397568","1645932670172397568","Please keep sharing!! His name is October, a gorgeous #dog in a #California #shelter waiting 800 DAYS!!! his #story below!! ⤵️🙏⤵️

https://t.co/sskFWnbqsM","https://twitter.com/Kindness626/status/1645932670172397568","dog","California","shelter","story",,,,,,,,,,,,,,,,,,,,,,,,"65","1","5","0","2023-04-11T23:31:43.000Z"
"1644839002497773569","1644839002497773569","Please help save this sweet guy. He doesn’t deserve to die cuz his owner can’t care for him. Prob $. It’s so sad to see what’s happening to them
 #dog #doglover #DogVideo #dogtwitter #RWBY9Spoilers #DrNandipha #MUFC #EXOCLOCK_EXO_FANMEETING #mamazala #AjinkyaRahane #RohitSharma","https://twitter.com/leavemylone/status/1644839002497773569","dog","doglover","DogVideo","dogtwitter","RWBY9Spoilers","DrNandipha","MUFC","EXOCLOCK_EXO_FANMEETING","mamazala","AjinkyaRahane","RohitSharma",,,,,,,,,,,,,,,,,"2308","65","92","3","2023-04-08T23:05:52.000Z"
"1644828397435080705","1644828397435080705","🆘HAIL MARY PLEA!! 3 HOURS OF LIFE LEFT FOR THE SWEETEST BOY KING😭😭🆘
Bc Sunday #Easter2023 shelter is closed this boy loose 1day &amp; might be killed today b4 closing💔💔

King #A5524599 6yo owner surrender  bc couldn’t take care of him anymore. Despite of that he remain hopeful… https://t.co/htGNdPPJOl","https://twitter.com/Iza_2021/status/1644828397435080705","Easter2023","A5524599",,,,,,,,,,,,,,,,,,,,,,,,,,"29278","402","531","37","2023-04-08T22:23:44.000Z"
"1648087148824784898","1648087148824784898","#NYC - other countries and cities bend over backwards to re-home dogs and cats. Why does #NewYorkCity give them, oh a few days maybe, and then just kill them? WHY? There is no good reason. Something has to change 🙏🤬 #Shameful @NYCMayor @NYCMayorsOffice #dogs","https://twitter.com/DymockClaire/status/1648087148824784898","NYC","NewYorkCity","Shameful","dogs",,,,,,,,,,,,,,,,,,,,,,,,"126","5","8","1","2023-04-17T22:12:50.000Z"
"1646752295957446659","1646752295957446659","SHE NEEDS HELP! Terrified, she knows she’s not in a safe environment, so Jollibee Jones #166979 is TBK in NYCACC Saturday. An underweight stray who arrived just 12 days ago, 2yo and social with those she knows, but wary of those she doesn’t. She needs time that they won’t give.… https://t.co/HlA6Qq8Rel","https://twitter.com/TomJumboGrumbo/status/1646752295957446659",,,,,,,,,,,,,,,,,,,,,,,,,,,,"13708","174","217","14","2023-04-14T05:48:37.000Z"
"1646473209204690945","1646473209204690945","We ❤️ Dogs 🐕 We ❤️ Web3

We support 💯 the #NFTCommunity and are #NFT holders of many great #NFTDog #NFTs. We ❤️ #NFTProjects including @DogeClub_NFT @cryptodog_nft @DiamondDawgsNFT @bullyverse_eth  the #Dogs of @yaypegs and @BeepBoopBotz #RobotDogs!  

We invite all of these… https://t.co/XGKjd1OfHw","https://twitter.com/barkschain/status/1646473209204690945","NFTCommunity","NFT","NFTDog","NFTs","NFTProjects","Dogs","RobotDogs",,,,,,,,,,,,,,,,,,,,,"603","17","7","9","2023-04-13T11:19:37.000Z"
"1645754830843961345","1645754830843961345","A reminder to residents and visitors with #pet #dogs. Lambing is underway. Please keep your dogs on leads at ALL times. #Crofting is a livelihood and any #lamb lost through dog-worrying is a blow. Crofters may shoot any dog found worrying sheep. #retweet
@CatherineMMunro https://t.co/7KtEEKfIed","https://twitter.com/AdrianBrockless/status/1645754830843961345","pet","dogs","Crofting","lamb","retweet",,,,,,,,,,,,,,,,,,,,,,,"3876","57","17","1","2023-04-11T11:45:02.000Z"
"1644796746365648896","1644796746365648896","Bank holiday vibes 🤩

#dogs #puppies #easter #bankholiday https://t.co/iyoiodtJ2s","https://twitter.com/GraemeDogfather/status/1644796746365648896","dogs","puppies","easter","bankholiday",,,,,,,,,,,,,,,,,,,,,,,,"6600","143","2","9","2023-04-08T20:17:57.000Z"
"1644793589275275265","1644793589275275265","Please retweet to help Murphy find a home #LIVERPOOL #UK   

Affectionate, large Crossbreed aged 5-7.  He's bouncy so can live with children aged 14+ and possibly a cat 

DETAILS or APPLY 👇https://t.co/AosCYLINoM
#dogs #pets #animals https://t.co/MwERhzFi2I","https://twitter.com/AdoptionsUk/status/1644793589275275265","LIVERPOOL","UK","dogs","pets","animals",,,,,,,,,,,,,,,,,,,,,,,"7922","216","391","2","2023-04-08T20:05:25.000Z"
"1644787009192378369","1644787009192378369","Who do we call to report animal abuse ?  🐰 

#dogs #dogsoftwitter #Easter2023 https://t.co/TrajXXzDzN","https://twitter.com/Bark_Beyond/status/1644787009192378369","dogs","dogsoftwitter","Easter2023",,,,,,,,,,,,,,,,,,,,,,,,,"1286","125","9","6","2023-04-08T19:39:16.000Z"
"1644761421731823619","1644761421731823619","#dogs #dogsoftwitter I am shopping the #Easter menu with HooMum today. City life is fun 🤩 FRODO https://t.co/PaDhUC4D1V","https://twitter.com/AiredaleFrodo/status/1644761421731823619","dogs","dogsoftwitter","Easter",,,,,,,,,,,,,,,,,,,,,,,,,"1663","178","5","12","2023-04-08T17:57:35.000Z"
"1644758183464820736","1644758183464820736","We wish everyone a Happy Easter with family and loved ones. This is one of moms favourite pupper Easter photos she found years ago from a Cocker rescue, hope it makes you smile. Hugs and belly rubs☺️🐾❤️
#Easter #dogs https://t.co/TZ3KN7Uclm","https://twitter.com/Oakley_AngelWin/status/1644758183464820736","Easter","dogs",,,,,,,,,,,,,,,,,,,,,,,,,,"788","74","7","13","2023-04-08T17:44:43.000Z"
